web-scraper-order,web-scraper-start-url,V1_type_chaussures,V2_prix,V3_adresse,V4_image_lien-src,Pagination,Pagination-href
"1751545848-535","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Adidas","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2425459_uploaded_image3_1594445661.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-536","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Adidas","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2425458_uploaded_image1_1594445588.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-537","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Adidas Classic - original es","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2425457_uploaded_image1_1594445486.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-538","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Vans","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2425456_uploaded_image1_1594445399.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-539","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures","11 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2425164_uploaded_image1_1594427496.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-540","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Mocassins","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2425162_uploaded_image1_1594427462.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-541","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Mocassins","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2425159_uploaded_image1_1594427424.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-542","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Mocassins","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2425155_uploaded_image1_1594427389.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-543","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2425095_uploaded_image1_1594426504.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-544","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2425094_uploaded_image1_1594426478.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-545","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2425091_uploaded_image3_1594426449.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-546","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2425088_uploaded_image1_1594426401.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-547","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets","13 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_2425042_uploaded_image1_1594425130.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-548","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424990_uploaded_image1_1594423941.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-549","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424981_uploaded_image1_1594423822.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-550","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures LeBron James","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424870_uploaded_image1_1594420758.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-551","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Adidas Gazelle","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424865_uploaded_image1_1594420718.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-552","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Vapormax","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424864_uploaded_image1_1594420685.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-553","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures All montantes","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424860_uploaded_image1_1594420643.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-554","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Nike 270","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424858_uploaded_image1_1594420599.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-555","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures LeBron james","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424857_uploaded_image1_1594420567.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-556","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Nike Air 200","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424851_uploaded_image1_1594420524.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-557","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Nike 270","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424849_uploaded_image1_1594420485.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-558","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Adidas pharell","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424843_uploaded_image1_1594420428.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-559","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Nike","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424838_uploaded_image1_1594420393.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-560","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Nike under","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424837_uploaded_image1_1594420355.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-561","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Jordan","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424833_uploaded_image1_1594420296.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-562","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Jordan","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424829_uploaded_image1_1594420236.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-563","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Nike Shoxc","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424825_uploaded_image1_1594420191.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-564","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424823_uploaded_image1_1594420157.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-565","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Reebok","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424819_uploaded_image1_1594420123.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-566","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Nike AF","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424814_uploaded_image1_1594420086.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-567","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Nike Zoom","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424811_uploaded_image1_1594420043.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-568","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Nike AF 1","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424809_uploaded_image1_1594419995.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-569","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424756_uploaded_image1_1594418695.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-570","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Puma","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424570_uploaded_image1_1594414263.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-571","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures wallabies","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424555_uploaded_image1_1594413903.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-572","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Mocassin daim homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424552_uploaded_image1_1594413871.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-573","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures  Sebago","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424548_uploaded_image1_1594413823.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-574","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures Wallabies","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2424545_uploaded_image1_1594413783.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-575","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Sandales homme","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2424403_uploaded_image1_1594411622.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-576","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Babouches hommes","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2423772_uploaded_image1_1594399515.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-577","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Puma","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2422346_uploaded_image1_1594378268.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-578","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Nike Edge","14 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2421891_uploaded_image1_1594372182.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-579","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures homme","11 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2421008_uploaded_image1_1594339327.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-580","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures homme","11 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2421006_uploaded_image1_1594339298.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-581","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures homme","11 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2421003_uploaded_image1_1594339268.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-582","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures homme","11 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2421001_uploaded_image1_1594339238.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-583","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures homme","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2420999_uploaded_image1_1594339209.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-584","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures homme","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2420998_uploaded_image1_1594339177.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-585","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Chaussures homme","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2420996_uploaded_image1_1594339142.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
"1751545848-586","https://sn.coinafrique.com/categorie/chaussures-homme?page=113","Baskets Nike AF","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2420666_uploaded_image1_1594332675.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=112"
