web-scraper-order,web-scraper-start-url,V1_type_chaussures,V2_prix,V3_adresse,V4_image_lien-src,Pagination,Pagination-href
"1751543910-162","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2355164_uploaded_image1_1593254062.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-163","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures bébé","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2355154_uploaded_image1_1593253972.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-164","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2353584_uploaded_image1_1593215803.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-165","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2347318_uploaded_image1_1593121877.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-166","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2342498_uploaded_image1_1593045989.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-167","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2338432_uploaded_image1_1592996353.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-168","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2338242_uploaded_image1_1592994800.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-169","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","7 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2325327_uploaded_image1_1592813494.35.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-170","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussettes enfants 0 à 12 ans","2 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2309761_uploaded_image1_1592519361.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-171","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","7 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2309224_uploaded_image1_1592511424.09.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-172","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Bottes de pluie","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2306870_uploaded_image1_1592485025.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-173","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","5 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2267587_uploaded_image1_1591883524.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-174","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures  enfant","8 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2232916_uploaded_image1_1591360785.0.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-175","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","8 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2232803_uploaded_image1_1591359499.1.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-176","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","8 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2232790_uploaded_image1_1591359369.97.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-177","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Claquettes enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2226824_uploaded_image1_1591274411.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-178","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2226808_uploaded_image1_1591274323.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-179","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Mocassins enfant","3 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2215961_uploaded_image1_1591114475.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-180","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures pour enfant","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2194875_uploaded_image1_1590773724.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-181","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures pour bébé","1 500CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2183732_uploaded_image1_1590617703.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-182","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2159342_uploaded_image1_1590187020.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-183","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2155033_uploaded_image1_1590126435.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-184","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Claquettes enfants","3 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2141792_uploaded_image1_1589925335.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-185","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2136742_uploaded_image1_1589868433.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-186","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2132107_uploaded_image1_1589794495.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-187","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2107561_uploaded_image1_1589392060.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-188","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2089890_uploaded_image1_1589126792.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-189","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","1 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2085293_uploaded_image1_1589039358.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-190","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Mocassins enfant","8 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2076365_uploaded_image1_1588895603.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-191","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures /  garçon","8 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2076146_uploaded_image1_1588892627.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-192","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2065087_uploaded_image1_1588754465.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-193","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2065082_uploaded_image1_1588754439.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-194","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2065078_uploaded_image1_1588754407.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-195","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","7 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2063105_uploaded_image1_1588710562.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-196","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","7 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2063093_uploaded_image1_1588710337.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-197","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2061931_uploaded_image1_1588694498.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-198","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2061930_uploaded_image1_1588694471.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-199","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2061928_uploaded_image1_1588694441.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-200","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2061925_uploaded_image1_1588694405.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-201","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2061921_uploaded_image1_1588694361.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-202","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","15 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_2059409_uploaded_image1_1588669821.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-203","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussons bébé","1 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1910111_uploaded_image1_1586296633.75.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-204","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","10 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1908886_uploaded_image1_1586280238.42.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-205","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","12 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_1907189_uploaded_image1_1586261390.67.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-206","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures bébé","5 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1906443_uploaded_image1_1586253297.45.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-207","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures / bébé fille","5 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1906434_uploaded_image1_1586253219.55.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-208","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures bébé garçon","5 000CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_1906399_uploaded_image1_1586252881.19.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
